filename,site,hive_proxy,label,lab_L_256
B_001_005_20230821201700_001_003_000_002.jpg,B_001,B_001_005,1,15.211630428538603
B_001_015_20230831152816_001_004_000_000.jpg,B_001,B_001_015,0,15.15282724417892
B_001_017_20230821191807_001_003_000_002.jpg,B_001,B_001_017,1,15.874490176930149
B_001_005_20230820200754_001_004_000_000.jpg,B_001,B_001_005,0,15.66171085133272
B_001_006_20230819184551_001_003_000_002.jpg,B_001,B_001_006,1,12.708853927313111
B_001_018_20230826103249_001_003_000_000.jpg,B_001,B_001_018,0,13.071241191789216
B_001_007_20230819184342_001_002_000_002.jpg,B_001,B_001_007,1,17.086929620481005
B_001_013_20230910142250_001_004_000_000.jpg,B_001,B_001_013,0,17.30951047411152
B_001_026_20230819184409_001_002_000_002.jpg,B_001,B_001_026,1,14.041897642846202
B_001_023_20230910090617_001_003_000_000.jpg,B_001,B_001_023,0,14.127664005055149
B_001_003_20230830084249_001_001_000_002.jpg,B_001,B_001_003,1,20.204294242110908
B_001_019_20230823160925_001_003_000_000.jpg,B_001,B_001_019,0,20.28736787683824
B_001_027_20230819213727_001_002_000_002.jpg,B_001,B_001_027,1,15.326077330346202
B_001_014_20230909144845_001_001_000_000.jpg,B_001,B_001_014,0,15.012763528262868
B_001_021_20230819201142_001_003_000_002.jpg,B_001,B_001_021,1,15.588803758808211
B_001_019_20230828153457_001_004_000_000.jpg,B_001,B_001_019,0,14.979044596354166
B_001_023_20230821204321_001_003_000_002.jpg,B_001,B_001_023,1,16.401271446078432
B_001_002_20230904140356_001_004_000_000.jpg,B_001,B_001_002,0,16.758165546492034
B_001_022_20230820191846_001_002_000_002.jpg,B_001,B_001_022,1,15.81958247166054
B_001_029_20230822113144_001_001_000_000.jpg,B_001,B_001_029,0,14.934644512101716
B_001_010_20230821191248_001_002_000_002.jpg,B_001,B_001_010,1,14.307065477558211
B_001_001_20230909115725_001_003_000_000.jpg,B_001,B_001_001,0,17.313549565333947
B_001_026_20230821211134_001_004_000_002.jpg,B_001,B_001_026,1,13.72873343673407
B_001_005_20230821090757_001_003_000_000.jpg,B_001,B_001_005,0,17.37417782054228
B_001_002_20230828131606_001_003_000_002.jpg,B_001,B_001_002,1,18.79991119983149
B_001_025_20230907161231_001_001_000_000.jpg,B_001,B_001_025,0,18.85727826286765
B_001_009_20230822180823_001_004_000_002.jpg,B_001,B_001_009,1,15.970788095511642
B_001_019_20230904163710_001_002_000_000.jpg,B_001,B_001_019,0,17.39853802849265
B_001_017_20230820224627_001_003_000_002.jpg,B_001,B_001_017,1,16.553781546798408
B_001_005_20230825083223_001_003_000_000.jpg,B_001,B_001_005,0,17.588159897748163
B_001_024_20230820183009_001_004_000_002.jpg,B_001,B_001_024,1,16.701181449142158
B_001_006_20230904143746_001_004_000_000.jpg,B_001,B_001_006,0,17.726141237745097
B_001_018_20230819204913_001_003_000_002.jpg,B_001,B_001_018,1,16.419964958639707
B_001_019_20230906165336_001_001_000_000.jpg,B_001,B_001_019,0,17.773706772748163
B_001_004_20230824201450_001_002_000_002.jpg,B_001,B_001_004,1,16.70734480315564
B_001_003_20230823082835_001_004_000_000.jpg,B_001,B_001_003,0,17.819417317708332
B_001_006_20230819222522_001_001_000_002.jpg,B_001,B_001_006,1,13.668571920955882
B_001_010_20230906091357_001_003_000_000.jpg,B_001,B_001_010,0,17.923901127833947
B_001_011_20230820213105_001_002_000_002.jpg,B_001,B_001_011,1,16.447652180989582
B_001_010_20230826135654_001_003_000_000.jpg,B_001,B_001_010,0,17.958601409313726
B_001_005_20230820182104_001_004_000_002.jpg,B_001,B_001_005,1,16.749871945848653
B_001_015_20230909145357_001_002_000_000.jpg,B_001,B_001_015,0,18.154841404335173
B_001_006_20230820212720_001_004_000_002.jpg,B_001,B_001_006,1,14.68912162032782
B_001_002_20230825081614_001_001_000_000.jpg,B_001,B_001_002,0,18.26273001876532
B_001_007_20230824084118_001_002_000_002.jpg,B_001,B_001_007,1,17.21264409083946
B_001_001_20230907110744_001_003_000_000.jpg,B_001,B_001_001,0,18.328881357230397
B_001_004_20230825082727_001_002_000_002.jpg,B_001,B_001_004,1,17.70632874731924
B_001_016_20230906163226_001_002_000_000.jpg,B_001,B_001_016,0,18.367925905713847
B_001_014_20230821204140_001_002_000_002.jpg,B_001,B_001_014,1,15.49752628102022
B_001_007_20230906083655_001_003_000_000.jpg,B_001,B_001_007,0,18.86361514820772
B_001_010_20230821192638_001_003_000_002.jpg,B_001,B_001_010,1,17.744158576516543
B_001_009_20230909140014_001_003_000_000.jpg,B_001,B_001_009,0,19.07504212622549
B_001_015_20230820185901_001_003_000_002.jpg,B_001,B_001_015,1,17.335133272058822
B_001_023_20230821111634_001_002_000_000.jpg,B_001,B_001_023,0,19.16482364430147
B_001_002_20230820225111_001_002_000_002.jpg,B_001,B_001_002,1,15.02248726639093
B_001_012_20230824141239_001_002_000_000.jpg,B_001,B_001_012,0,19.25870409198836
B_001_020_20230821184601_001_003_000_002.jpg,B_001,B_001_020,1,17.055711933210784
B_001_025_20230910092131_001_001_000_000.jpg,B_001,B_001_025,0,19.260517195159316
B_001_029_20230907163334_001_004_000_002.jpg,B_001,B_001_029,1,23.485490387561278
B_001_001_20230910105435_001_003_000_000.jpg,B_001,B_001_001,0,23.49621342677696
B_001_025_20230821184441_001_004_000_002.jpg,B_001,B_001_025,1,15.368083879059435
B_001_002_20230819140159_001_003_000_000.jpg,B_001,B_001_002,0,19.45404052734375
B_001_005_20230821211607_001_002_000_002.jpg,B_001,B_001_005,1,17.326127594592524
B_001_004_20230904142118_001_002_000_000.jpg,B_001,B_001_004,0,19.505908442478557
B_001_019_20230819211150_001_003_000_002.jpg,B_001,B_001_019,1,16.58294677734375
B_001_003_20230823082924_001_002_000_000.jpg,B_001,B_001_003,0,19.6577543370864
B_001_018_20230820215338_001_002_000_002.jpg,B_001,B_001_018,1,17.007930980009192
B_001_029_20230907103847_001_002_000_000.jpg,B_001,B_001_029,0,19.697463091681986
B_001_023_20230901081926_001_004_000_002.jpg,B_001,B_001_023,1,24.435173483455884
B_001_011_20230910141026_001_001_000_000.jpg,B_001,B_001_011,0,24.501073500689337
B_001_015_20230820193358_001_001_000_002.jpg,B_001,B_001_015,1,17.247236663219976
B_001_013_20230901133944_001_003_000_000.jpg,B_001,B_001_013,0,19.80674594056373
B_001_011_20230822203123_001_003_000_002.jpg,B_001,B_001_011,1,16.774615119485293
B_001_002_20230904140309_001_003_000_000.jpg,B_001,B_001_002,0,19.87657135608149
B_001_001_20230819135434_001_001_000_002.jpg,B_001,B_001_001,1,25.275645536534928
B_001_018_20230827100708_001_003_000_000.jpg,B_001,B_001_018,0,25.19831638710172
B_001_010_20230820185811_001_001_000_002.jpg,B_001,B_001_010,1,17.051738664215687
B_001_023_20230820090148_001_001_000_000.jpg,B_001,B_001_023,0,19.920690199908087
B_001_020_20230821213743_001_001_000_002.jpg,B_001,B_001_020,1,18.841905780867037
B_001_025_20230907161202_001_001_000_000.jpg,B_001,B_001_025,0,19.986925312117037
B_001_005_20230824133548_001_002_000_002.jpg,B_001,B_001_005,1,20.62364166858149
B_001_026_20230905103502_001_004_000_000.jpg,B_001,B_001_026,0,20.566484039905024
B_001_009_20230821204214_001_003_000_002.jpg,B_001,B_001_009,1,18.843371821384803
B_001_028_20230827163459_001_001_000_000.jpg,B_001,B_001_028,0,20.027232450597428
B_001_029_20230822211738_001_004_000_002.jpg,B_001,B_001_029,1,16.032391716452207
B_001_020_20230907082614_001_003_000_000.jpg,B_001,B_001_020,0,20.10551901424632
B_001_005_20230819210919_001_004_000_002.jpg,B_001,B_001_005,1,16.484937480851716
B_001_022_20230824103008_001_001_000_000.jpg,B_001,B_001_022,0,20.118539847579655
B_001_002_20230820185339_001_002_000_002.jpg,B_001,B_001_002,1,16.7598051183364
B_001_003_20230823134318_001_002_000_000.jpg,B_001,B_001_003,0,20.50026089537377
B_001_020_20230821191855_001_002_000_002.jpg,B_001,B_001_020,1,18.21104161879596
B_001_012_20230908163635_001_001_000_000.jpg,B_001,B_001_012,0,20.69496902765012
B_001_025_20230820180322_001_003_000_002.jpg,B_001,B_001_025,1,17.272069594439337
B_001_026_20230904131603_001_002_000_000.jpg,B_001,B_001_026,0,20.83062863817402
B_001_014_20230820182326_001_002_000_002.jpg,B_001,B_001_014,1,17.093852922028187
B_001_018_20230826152230_001_001_000_000.jpg,B_001,B_001_018,0,21.08604879940257
B_001_008_20230827092507_001_004_000_002.jpg,B_001,B_001_008,1,20.32923081341912
B_001_003_20230825131745_001_003_000_000.jpg,B_001,B_001_003,0,21.622314453125
B_001_005_20230821091044_001_003_000_002.jpg,B_001,B_001_005,1,19.96296003753064
B_001_012_20230904153959_001_003_000_000.jpg,B_001,B_001_012,0,21.668330173866423
B_001_002_20230821212747_001_003_000_002.jpg,B_001,B_001_002,1,17.49988032322304
B_001_021_20230910153249_001_002_000_000.jpg,B_001,B_001_021,0,21.80456423291973
B_001_005_20230825082953_001_003_000_002.jpg,B_001,B_001_005,1,20.55929744944853
B_001_009_20230825135357_001_002_000_000.jpg,B_001,B_001_009,0,21.95873185700061
B_001_008_20230822091817_001_003_000_002.jpg,B_001,B_001_008,1,23.683405857460173
B_001_019_20230906113636_001_002_000_000.jpg,B_001,B_001_019,0,23.63748587814032
B_001_005_20230824133128_001_003_000_002.jpg,B_001,B_001_005,1,21.394270354626222
B_001_026_20230905103906_001_004_000_000.jpg,B_001,B_001_026,0,21.975271187576592
B_001_013_20230819201004_001_004_000_002.jpg,B_001,B_001_013,1,18.242091758578432
B_001_030_20230906141225_001_004_000_000.jpg,B_001,B_001_030,0,22.064143162147676
B_001_010_20230819194600_001_001_000_002.jpg,B_001,B_001_010,1,18.0404722924326
B_001_012_20230907142940_001_001_000_000.jpg,B_001,B_001_012,0,22.131521187576592
B_001_014_20230821223233_001_004_000_002.jpg,B_001,B_001_014,1,18.65947050206801
B_001_012_20230901132221_001_003_000_000.jpg,B_001,B_001_012,0,22.222559311810663
B_001_013_20230821201335_001_001_000_002.jpg,B_001,B_001_013,1,18.878580729166668
B_001_027_20230909110210_001_002_000_000.jpg,B_001,B_001_027,0,22.326127594592524
B_001_002_20230821215934_001_002_000_002.jpg,B_001,B_001_002,1,18.66860782398897
B_001_029_20230907163319_001_001_000_000.jpg,B_001,B_001_029,0,22.60109695733762
B_001_005_20230819142214_001_003_000_002.jpg,B_001,B_001_005,1,21.185476265701592
B_001_014_20230831095145_001_001_000_000.jpg,B_001,B_001_014,0,22.64121261297488
B_001_026_20230819191048_001_002_000_002.jpg,B_001,B_001_026,1,19.38913981119792
B_001_006_20230828082609_001_002_000_000.jpg,B_001,B_001_006,0,22.725459080116423
B_001_016_20230821204311_001_001_000_002.jpg,B_001,B_001_016,1,18.566248276654413
B_001_029_20230907163310_001_002_000_000.jpg,B_001,B_001_029,0,22.726069431678923
B_001_001_20230820105422_001_001_000_002.jpg,B_001,B_001_001,1,25.41767195159314
B_001_004_20230910113855_001_004_000_000.jpg,B_001,B_001_004,0,25.48886168236826
B_001_005_20230825132944_001_004_000_002.jpg,B_001,B_001_005,1,20.363865272671568
B_001_029_20230907102218_001_004_000_000.jpg,B_001,B_001_029,0,22.764599370021447
B_001_003_20230820211458_001_003_000_002.jpg,B_001,B_001_003,1,20.081344305300245
B_001_022_20230908133419_001_002_000_000.jpg,B_001,B_001_022,0,22.803033566942403
B_001_028_20230828113508_001_002_000_002.jpg,B_001,B_001_028,1,19.96365416283701
B_001_008_20230910135407_001_003_000_000.jpg,B_001,B_001_008,0,22.98592361749387
B_001_005_20230827091426_001_002_000_002.jpg,B_001,B_001_005,1,20.5600035424326
B_001_012_20230907142616_001_001_000_000.jpg,B_001,B_001_012,0,23.08059991574755
B_001_004_20230826085242_001_003_000_002.jpg,B_001,B_001_004,1,19.34031168619792
B_001_003_20230829090024_001_001_000_000.jpg,B_001,B_001_003,0,23.153076171875
B_001_005_20230829132726_001_002_000_002.jpg,B_001,B_001_005,1,22.323369044883577
B_001_006_20230904143736_001_004_000_000.jpg,B_001,B_001_006,0,23.23343314376532
B_001_006_20230820183914_001_003_000_002.jpg,B_001,B_001_006,1,19.55313289866728
B_001_026_20230905103507_001_002_000_000.jpg,B_001,B_001_026,0,23.28661750344669
B_001_001_20230830163519_001_004_000_002.jpg,B_001,B_001_001,1,22.160895852481616
B_001_019_20230824101352_001_003_000_000.jpg,B_001,B_001_019,0,23.29950669232537
B_001_028_20230827112304_001_003_000_002.jpg,B_001,B_001_028,1,21.879565669041053
B_001_021_20230910153637_001_004_000_000.jpg,B_001,B_001_021,0,23.31893621706495
B_001_016_20230821201844_001_001_000_002.jpg,B_001,B_001_016,1,19.44723690257353
B_001_014_20230908111924_001_001_000_000.jpg,B_001,B_001_014,0,23.41877058440564
B_001_027_20230819225239_001_004_000_002.jpg,B_001,B_001_027,1,20.94745112400429
B_001_011_20230904153336_001_001_000_000.jpg,B_001,B_001_011,0,23.447738348268995
B_001_030_20230908143537_001_002_000_002.jpg,B_001,B_001_030,1,25.20007563572304
B_001_019_20230824151340_001_004_000_000.jpg,B_001,B_001_019,0,25.18236347273284
B_001_005_20230829132502_001_003_000_002.jpg,B_001,B_001_005,1,21.2419158337163
B_001_007_20230906152056_001_004_000_000.jpg,B_001,B_001_007,0,23.591601801853557
B_001_004_20230903085740_001_001_000_002.jpg,B_001,B_001_004,1,20.42406867532169
B_001_025_20230910092353_001_004_000_000.jpg,B_001,B_001_025,0,23.864123774509803
B_001_005_20230829090834_001_003_000_002.jpg,B_001,B_001_005,1,20.063727883731616
B_001_018_20230909085843_001_004_000_000.jpg,B_001,B_001_018,0,23.90888288909314
B_001_028_20230905133633_001_002_000_002.jpg,B_001,B_001_028,1,27.83551384420956
B_001_023_20230910155035_001_001_000_000.jpg,B_001,B_001_023,0,27.772593778722428
B_001_005_20230828082027_001_003_000_002.jpg,B_001,B_001_005,1,20.499333400352327
B_001_012_20230907142834_001_004_000_000.jpg,B_001,B_001_012,0,24.060471478630514
B_001_025_20230825105412_001_001_000_002.jpg,B_001,B_001_025,1,27.299128513710173
B_001_008_20230910135329_001_001_000_000.jpg,B_001,B_001_008,0,27.287065094592524
B_001_008_20230827134617_001_003_000_002.jpg,B_001,B_001_008,1,20.98072725183824
B_001_023_20230910154714_001_002_000_000.jpg,B_001,B_001_023,0,24.15124631395527
B_001_025_20230825105505_001_004_000_002.jpg,B_001,B_001_025,1,27.06046310125613
B_001_012_20230908105653_001_002_000_000.jpg,B_001,B_001_012,0,27.35772824754902
B_001_025_20230908135705_001_002_000_002.jpg,B_001,B_001_025,1,31.22420965456495
B_001_021_20230910084354_001_001_000_000.jpg,B_001,B_001_021,0,31.226980171951592
B_001_003_20230821183911_001_002_000_002.jpg,B_001,B_001_003,1,22.831456801470587
B_001_022_20230905081518_001_001_000_000.jpg,B_001,B_001_022,0,24.311655081954655
B_001_016_20230906105325_001_003_000_002.jpg,B_001,B_001_016,1,33.07674632352941
B_001_005_20230907120004_001_002_000_000.jpg,B_001,B_001_005,0,33.167640835631126
B_001_005_20230824083025_001_004_000_002.jpg,B_001,B_001_005,1,24.47962742225797
B_001_028_20230826164149_001_004_000_000.jpg,B_001,B_001_028,0,24.32794309129902
B_001_016_20230822203512_001_003_000_002.jpg,B_001,B_001_016,1,21.454796884574144
B_001_008_20230908093637_001_001_000_000.jpg,B_001,B_001_008,0,24.68605191099877
B_001_024_20230901161707_001_001_000_002.jpg,B_001,B_001_024,1,23.51646273743873
B_001_019_20230825102333_001_002_000_000.jpg,B_001,B_001_019,0,24.92770924287684
