filename,path,label,class_dir,group,site,session,fold,role
B_001_001_20230821185245_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821185245_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230821190433_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821190433_001_003_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230821213547_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821213547_001_004_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230821221829_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821221829_001_003_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,test
B_001_001_20230821222418_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821222418_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230821223931_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821223931_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230821224138_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821224138_001_003_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,val
B_001_001_20230821225359_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230821225359_001_003_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230821,0,train
B_001_001_20230822181106_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230822181106_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230822,0,train
B_001_001_20230822182954_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230822182954_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230822,0,train
B_001_001_20230822205550_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230822205550_001_002_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230822,0,test
B_001_001_20230903152138_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230903152138_001_004_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230903,0,train
B_001_001_20230912094654_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230912094654_001_001_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230912,0,train
B_001_001_20230912131457_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230912131457_001_001_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230912,0,train
B_001_001_20230912181039_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_001_20230912181039_001_001_000_003.jpg,1,abnormal,B_001_001,B_001,B_001_001_20230912,0,test
B_001_002_20230819182109_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819182109_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,val
B_001_002_20230819182441_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819182441_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,train
B_001_002_20230819190509_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819190509_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,train
B_001_002_20230819193326_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819193326_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,train
B_001_002_20230819201411_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819201411_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,train
B_001_002_20230819221724_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819221724_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,test
B_001_002_20230819222517_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819222517_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,train
B_001_002_20230819224743_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819224743_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,val
B_001_002_20230819225453_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230819225453_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230819,0,test
B_001_002_20230820185716_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820185716_001_003_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,train
B_001_002_20230820191227_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820191227_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820192322_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820192322_001_003_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,train
B_001_002_20230820193633_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820193633_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820200413_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820200413_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,val
B_001_002_20230820201043_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820201043_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,train
B_001_002_20230820202429_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820202429_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820214139_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820214139_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820215655_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820215655_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820221705_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820221705_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820222923_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820222923_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,train
B_001_002_20230820224146_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820224146_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230820225111_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230820225111_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230820,0,test
B_001_002_20230821183109_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821183109_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,train
B_001_002_20230821191024_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821191024_001_003_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,test
B_001_002_20230821200814_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821200814_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,train
B_001_002_20230821204036_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821204036_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,train
B_001_002_20230821205339_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821205339_001_002_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,test
B_001_002_20230821205804_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821205804_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,test
B_001_002_20230821210014_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821210014_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,test
B_001_002_20230821214643_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230821214643_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230821,0,train
B_001_002_20230822181439_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230822181439_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230822,0,test
B_001_002_20230822182535_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230822182535_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230822,0,val
B_001_002_20230822185639_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230822185639_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230822,0,train
B_001_002_20230822190230_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230822190230_001_001_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230822,0,train
B_001_002_20230822190650_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_002_20230822190650_001_004_000_003.jpg,1,abnormal,B_001_002,B_001,B_001_002_20230822,0,val
B_001_003_20230819183447_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230819183447_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230819,0,test
B_001_003_20230819185843_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230819185843_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230819,0,train
B_001_003_20230819192526_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230819192526_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230819,0,test
B_001_003_20230819212215_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230819212215_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230819,0,train
B_001_003_20230819224034_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230819224034_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230819,0,train
B_001_003_20230820182354_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820182354_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820185843_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820185843_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820190055_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820190055_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820192407_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820192407_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820192657_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820192657_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,val
B_001_003_20230820193253_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820193253_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,val
B_001_003_20230820195320_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820195320_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820205522_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820205522_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,test
B_001_003_20230820215020_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820215020_001_001_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,train
B_001_003_20230820224902_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230820224902_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230820,0,val
B_001_003_20230821182102_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821182102_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,test
B_001_003_20230821184703_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821184703_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,test
B_001_003_20230821190606_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821190606_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,train
B_001_003_20230821190732_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821190732_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,val
B_001_003_20230821190815_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821190815_001_001_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,val
B_001_003_20230821194137_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821194137_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,test
B_001_003_20230821200648_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821200648_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,train
B_001_003_20230821202832_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821202832_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,train
B_001_003_20230821203706_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821203706_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,train
B_001_003_20230821204839_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821204839_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,val
B_001_003_20230821204839_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821204839_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,train
B_001_003_20230821225236_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230821225236_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230821,0,val
B_001_003_20230822183124_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822183124_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822183337_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822183337_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822184803_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822184803_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,val
B_001_003_20230822190652_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822190652_001_002_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822194612_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822194612_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,test
B_001_003_20230822201225_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822201225_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,test
B_001_003_20230822201433_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822201433_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822202319_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822202319_001_001_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,test
B_001_003_20230822210525_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822210525_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822210608_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822210608_001_003_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822210731_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822210731_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,test
B_001_003_20230822210817_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822210817_001_001_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,train
B_001_003_20230822211156_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_003_20230822211156_001_004_000_003.jpg,1,abnormal,B_001_003,B_001,B_001_003_20230822,0,val
B_001_004_20230819183239_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819183239_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819183449_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819183449_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819183449_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819183449_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819184254_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819184254_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819191226_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819191226_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819193458_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819193458_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819203345_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819203345_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819203845_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819203845_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819205910_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819205910_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819214114_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819214114_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819220636_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819220636_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,val
B_001_004_20230819221305_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819221305_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819222227_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819222227_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819222731_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819222731_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819223652_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819223652_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,test
B_001_004_20230819225040_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819225040_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819225124_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819225124_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230819225206_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230819225206_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230819,0,train
B_001_004_20230820181259_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820181259_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,test
B_001_004_20230820184039_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820184039_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,train
B_001_004_20230820184627_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820184627_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,train
B_001_004_20230820185719_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820185719_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,train
B_001_004_20230820191605_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820191605_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,train
B_001_004_20230820192408_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820192408_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,test
B_001_004_20230820193845_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820193845_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,val
B_001_004_20230820201508_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820201508_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,test
B_001_004_20230820221753_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230820221753_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230820,0,test
B_001_004_20230821183407_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821183407_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,train
B_001_004_20230821185249_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821185249_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,train
B_001_004_20230821202749_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821202749_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,test
B_001_004_20230821203707_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821203707_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,test
B_001_004_20230821210725_001_003_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821210725_001_003_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,val
B_001_004_20230821223512_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821223512_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,test
B_001_004_20230821224351_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230821224351_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230821,0,test
B_001_004_20230822184804_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230822184804_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230822,0,train
B_001_004_20230822195118_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230822195118_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230822,0,test
B_001_004_20230822200714_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230822200714_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230822,0,train
B_001_004_20230822201858_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230822201858_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230822,0,val
B_001_004_20230822212248_001_002_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230822212248_001_002_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230822,0,test
B_001_004_20230824193216_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230824193216_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230824,0,train
B_001_004_20230908152003_001_004_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230908152003_001_004_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230908,0,train
B_001_004_20230912144417_001_001_000_003.jpg,./data/you_foulbrood/abnormal/B_001_004_20230912144417_001_001_000_003.jpg,1,abnormal,B_001_004,B_001,B_001_004_20230912,0,test
